1104,128
1105,120
1106,126
1107,128
1108,124
1109,119
1110,113
1111,108
1112,117
1113,110
1114,104
1115,95
1116,101
1117,96
1118,102
1119,98
1120,95
1121,86
1122,76
1123,84
1124,87
1125,96
1126,103
1127,102
1128,100
1129,98
1130,95
1131,100
1132,109
1133,107
1134,103
1135,100
1136,105
1137,113
1138,110
1139,111
1140,119
1141,110
1142,118
1143,120
1144,124
1145,126
1146,133
1147,128
1148,129
1149,131
1150,125
1151,127
1152,126
1153,121
1154,119
1155,128
1156,134
1157,129
1158,136
1159,130
1160,124
1161,116
1162,117
1163,114
1164,106
1165,102
1166,108
1167,99
1168,107
1169,98
1170,104
1171,109
1172,109
1173,108
1174,100
1175,93
1176,89
1177,87
1178,79
1179,77
1180,77
1181,74
1182,67
1183,65
1184,69
1185,78
1186,69
1187,60
1188,60
1189,58
1190,59
1191,50
1192,48
1193,56
1194,55
1195,62
1196,59
1197,50
1198,54
1199,51
1200,52
1201,55
1202,52
1203,48
1204,43
1205,34
1206,39
1207,48
1208,50
1209,44
1210,47
1211,45
1212,49
1213,48
1214,44
1215,40
1216,41
1217,50
1218,60
1219,66
1220,68
1221,59
1222,66
1223,74
1224,73
1225,74
1226,72
1227,77
1228,77
1229,82
1230,75
1231,71
1232,68
1233,66
1234,71
1235,71
1236,71
1237,66
1238,58
1239,52
1240,57
1241,54
1242,61
1243,62
1244,70
1245,61
1246,57
1247,52
1248,50
1249,59
1250,51
1251,48
1252,50
1253,59
1254,55
1255,49
1256,46
1257,52
1258,55
1259,62
1260,59
1261,52
1262,45
1263,51
1264,60
1265,60
1266,63
1267,62
1268,66
1269,75
1270,70
1271,71
1272,64
1273,63
1274,62
1275,62
1276,72
1277,71
1278,69
1279,68
1280,66
1281,57
1282,61
1283,63
1284,67
1285,66
1286,57
1287,55
1288,46
1289,39
1290,42
1291,41
1292,42
1293,46
1294,41
1295,51
1296,54
1297,62
1298,70
1299,75
1300,80
1301,78
1302,82
1303,88
1304,95
1305,91
1306,94
1307,92
1308,95
1309,89
1310,93
1311,93
1312,100
1313,93
1314,91
1315,89
1316,88
1317,82
1318,80
1319,88
1320,95
1321,89
1322,91
1323,97
1324,89
1325,89
1326,89
1327,80
1328,89
1329,82
1330,78
1331,72
1332,63
1333,62
1334,71
1335,61
1336,52
1337,43
1338,41
1339,40
1340,48
1341,56
1342,61
1343,55
1344,61
1345,56
1346,57
1347,47
1348,46
1349,44
1350,45
1351,50
1352,43
1353,37
1354,46
1355,45
1356,46
1357,46
1358,51
1359,57
1360,62
1361,68
1362,76
1363,75
1364,76
1365,76
1366,76
1367,78
1368,74
1369,66
1370,64
1371,68
1372,67
1373,72
1374,78
1375,74
1376,74
1377,74
1378,67
1379,69
1380,73
1381,69
1382,74
1383,83
1384,85
1385,84
1386,92
1387,95
1388,91
1389,90
1390,81
1391,80
1392,76
1393,85
1394,92
1395,102
1396,104
1397,111
1398,115
1399,109
1400,100
1401,97
1402,104
1403,96
1404,88
1405,81
1406,77
1407,77
1408,71
1409,64
1410,62
1411,69
1412,74
1413,69
1414,79
1415,78
1416,78
1417,81
1418,88
1419,97
1420,107
1421,105
1422,114
1423,121
1424,120
1425,128
1426,136
1427,137
1428,136
1429,141
1430,147
1431,145
1432,144
1433,142
1434,148
1435,146
1436,148
1437,149
1438,143
1439,146
1440,152
1441,149
1442,143
1443,136
1444,134
1445,128
1446,136
1447,130
1448,123
1449,126
1450,124
1451,117
1452,115
1453,116
1454,118
1455,116
1456,114
1457,120
1458,117
1459,115
1460,124
1461,122
1462,129
1463,138
1464,139
1465,147
1466,146
1467,141
1468,143
1469,139
1470,133
1471,141
1472,142
1473,142
1474,141
1475,138
1476,132
1477,141
1478,143
1479,149
1480,142
1481,147
1482,154
1483,146
1484,150
1485,154
1486,159
1487,168
1488,177
1489,175
1490,172
1491,172
1492,181
1493,189
1494,198
1495,194
1496,190
1497,197
1498,199
1499,190
1500,185
1501,192
1502,190
1503,197
1504,205
1505,206
1506,207
1507,207
1508,211
1509,219
1510,215
1511,218
1512,224
1513,230
1514,224
1515,232
1516,228
1517,225
1518,234
1519,241
1520,246
1521,240
1522,247
1523,245
1524,237
1525,246
1526,242
1527,241
1528,250
1529,252
1530,258
1531,250
1532,251
1533,244
1534,239
1535,249
1536,240
1537,235
1538,235
1539,245
1540,246
1541,254
1542,259
1543,252
1544,251
1545,259
1546,268
1547,275
1548,268
1549,269
1550,271
1551,266
1552,270
1553,265
1554,263
1555,257
1556,253
1557,253
1558,259
1559,264
1560,271
1561,265
1562,264
1563,274
1564,271
1565,279
1566,273
1567,277
1568,271
1569,278
1570,282
1571,284
1572,288
1573,284
1574,293
1575,291
1576,295
1577,289
1578,285
1579,294
1580,291
1581,288
1582,285
1583,289
1584,289
1585,280
1586,290
1587,281
1588,280
1589,277
1590,274
1591,275
1592,279
1593,288
1594,297
1595,294
1596,296
1597,289
1598,291
1599,294
1600,293
1601,287
1602,295
1603,288
1604,292
1605,285
1606,292
1607,302
1608,298
1609,298
1610,306
1611,314
1612,310
1613,318
1614,320
1615,314
1616,310
1617,300
1618,295
1619,290
1620,287
1621,291
1622,295
1623,301
1624,302
1625,296
1626,300
1627,306
1628,299
1629,297
1630,302
1631,292
1632,302
1633,311
1634,301
1635,293
1636,289
1637,288
1638,284
1639,275
1640,274
1641,274
1642,282
1643,275
1644,279
1645,278
1646,279
1647,279
1648,278
1649,284
1650,293
1651,302
1652,296
1653,290
1654,297
1655,294
1656,297
1657,292
1658,290
1659,280
1660,290
1661,286
1662,282
1663,287
1664,281
1665,291
1666,298
1667,297
1668,297
1669,307
1670,314
1671,316
1672,307
1673,310
1674,316
1675,323
1676,333
1677,341
1678,333
1679,335
1680,325
1681,325
1682,321
1683,327
1684,336
1685,330
1686,321
1687,312
1688,308
1689,304
1690,303
1691,300
1692,303
1693,305
1694,299
1695,299
1696,293
1697,286
1698,283
1699,289
1700,289
1701,293
1702,284
1703,284
1704,279
1705,287
1706,295
1707,296
1708,292
1709,287
1710,292
1711,283
1712,293
1713,294
1714,293
1715,297
1716,302
1717,303
1718,309
1719,305
1720,306
1721,301
1722,303
1723,297
1724,307
1725,309
1726,314
1727,318
1728,324
1729,320
1730,320
1731,319
1732,317
1733,320
1734,326
1735,332
1736,335
1737,339
1738,341
1739,349
1740,344
1741,335
1742,337
1743,328
1744,338
1745,330
1746,333
1747,330
1748,335
1749,343
1750,350
1751,352
1752,361
1753,365
1754,362
1755,371
1756,366
1757,364
1758,368
1759,365
1760,372
1761,369
1762,363
1763,361
1764,356
1765,350
1766,349
1767,355
1768,349
1769,356
1770,355
1771,356
1772,363
1773,365
1774,356
1775,348
1776,350
1777,345
1778,344
1779,348
1780,353
1781,350
1782,345
1783,335
1784,336
1785,326
1786,320
1787,315
1788,324
1789,327
1790,321
1791,318
1792,320
1793,315
1794,305
1795,306
1796,297
1797,297
1798,293
1799,301
1800,303
1801,300
1802,293
1803,301
1804,307
1805,310
1806,313
1807,321
1808,321
1809,325
1810,320
1811,311
1812,305
1813,297
1814,303
1815,310
1816,318
1817,315
1818,323
1819,326
1820,327
1821,326
1822,326
1823,325
1824,333
1825,325
1826,324
1827,320
1828,311
1829,315
1830,311
1831,308
1832,315
1833,312
1834,318
1835,314
1836,308
1837,308
1838,311
1839,318
1840,326
1841,318
1842,308
1843,306
1844,313
1845,320
1846,319
1847,311
1848,315
1849,309
1850,314
1851,311
1852,304
1853,295
1854,285
1855,282
1856,277
1857,283
1858,275
1859,266
1860,268
1861,277
1862,268
1863,277
1864,285
1865,283
1866,279
1867,289
1868,281
1869,280
1870,284
1871,275
1872,273
1873,270
1874,266
1875,257
1876,256
1877,252
1878,253
1879,245
1880,252
1881,257
1882,260
1883,269
1884,262
1885,269
1886,261
1887,260
1888,262
1889,256
1890,258
1891,252
1892,249
1893,254
1894,246
1895,251
1896,257
1897,255
1898,249
1899,257
1900,250
1901,248
1902,248
1903,244
1904,240
1905,236
1906,238
1907,228
1908,232
1909,230
1910,235
1911,230
1912,221
1913,214
1914,207
1915,214
1916,213
1917,212
1918,210
1919,207
1920,206
1921,204
1922,212
1923,213
1924,216
1925,208
1926,218
1927,213
1928,223
1929,226
1930,230
1931,223
1932,219
1933,219
1934,228
1935,223
1936,219
1937,224
1938,225
1939,218
1940,227
1941,234
1942,229
1943,219
1944,220
1945,225
1946,225
1947,231
1948,228
1949,220
1950,228
1951,227
1952,232
1953,233
1954,237
1955,244
1956,242
1957,238
1958,244
1959,246
1960,245
1961,253
1962,253
1963,248
1964,239
1965,233
1966,224
1967,224
1968,220
1969,223
1970,223
1971,221
1972,212
1973,220
1974,214
1975,210
1976,207
1977,204
1978,198
1979,203
1980,202
1981,195
1982,192
1983,193
1984,191
1985,184
1986,180
1987,183
1988,187
1989,186
1990,181
1991,182
1992,173
1993,177
1994,179
1995,184
1996,180
1997,173
1998,179
1999,183
2000,187
2001,180
2002,180
2003,176
2004,174
2005,181
2006,184
2007,191
2008,197
2009,201
2010,205
2011,209
2012,204
2013,202
2014,194
2015,194
2016,199
2017,207
2018,204
2019,214
2020,207
2021,215
2022,207
2023,208
2024,210
2025,219
2026,225
2027,224
2028,223
2029,229
2030,227
2031,228
2032,237
2033,232
2034,224
2035,217
2036,219
2037,226
2038,224
2039,221
2040,223
2041,223
2042,221
2043,222
2044,214
2045,223
2046,229
2047,219
2048,210
2049,209
2050,215
2051,209
2052,208
2053,198
2054,198
2055,195
2056,193
2057,188
2058,187
2059,192
2060,199
2061,197
2062,201
2063,203
2064,194
2065,186
2066,178
2067,177
2068,183
2069,189
2070,191
2071,201
2072,207
2073,199
2074,197
2075,199
2076,196
2077,191
2078,193
2079,183
2080,187
2081,187
2082,183
2083,181
2084,187
2085,192
2086,190
2087,190
2088,184
2089,187
2090,177
2091,177
2092,183
2093,186
2094,185
2095,195
2096,192
2097,188
2098,182
2099,191
2100,196
2101,198
2102,188
2103,196
2104,186
2105,190
2106,180
2107,185
2108,187
2109,182
2110,188
2111,190
2112,199
2113,196
2114,200
2115,199
2116,190
2117,191
2118,192
2119,191
2120,190
2121,192
2122,197
2123,205
2124,212
2125,209
2126,213
2127,215
2128,219
2129,220
2130,210
2131,210
2132,208
2133,205
2134,209
2135,204
2136,206
2137,211
2138,211
2139,212
2140,204
2141,213
2142,211
2143,208
2144,207
2145,203
2146,206
2147,215
2148,214
2149,218
2150,213
2151,212
2152,204
2153,200
2154,197
2155,202
2156,194
2157,203
2158,201
2159,197
2160,205
2161,204
2162,194
2163,189
2164,198
2165,202
2166,196
2167,199
2168,203
2169,207
2170,211
2171,217
2172,220
2173,223
2174,215
2175,222
2176,219
2177,222
2178,218
2179,210
2180,202
2181,205
2182,202
2183,205
2184,198
2185,204
2186,200
2187,190
2188,185
2189,180
2190,184
2191,180
2192,179
2193,176
2194,176
2195,180
2196,170
2197,163
2198,158
2199,152
2200,153
2201,152
2202,145
2203,143
2204,140
2205,147
2206,141
2207,144
2208,147
2209,140
2210,136
2211,128
2212,127
2213,121
2214,123
2215,123
2216,118
2217,124
2218,122
2219,130
2220,122
2221,118
2222,115
2223,106
2224,97
2225,93
2226,93
2227,88
2228,97
2229,89
2230,95
2231,95
2232,90
2233,87
2234,89
2235,88
2236,97
2237,99
2238,96
2239,102
2240,97
2241,91
2242,100
2243,96
2244,88
2245,90
2246,83
2247,75
2248,69
2249,70
2250,65
2251,63
2252,56
2253,62
2254,63
2255,60
2256,68
2257,76
2258,71
2259,64
2260,60
2261,61
2262,56
2263,62
2264,67
2265,67
2266,62
2267,57
2268,53
2269,49
2270,56
2271,53
2272,60
2273,62
2274,57
2275,52
2276,54
2277,64
2278,66
2279,60
2280,55
2281,58
2282,50
2283,46
2284,49
2285,57
2286,64
2287,72
2288,79
2289,84
2290,84
2291,92
2292,84
2293,87
2294,91
2295,85
2296,75
2297,66
2298,75
2299,85
2300,77
2301,84
2302,74
2303,83
2304,90
2305,86
2306,89
2307,95
2308,97
2309,99
2310,92
2311,96
2312,96
2313,91
2314,86
2315,81
2316,87
2317,83
2318,75
2319,78
2320,77
2321,85
2322,87
2323,86
2324,87
2325,88
2326,83
2327,90
2328,95
2329,95
2330,100
2331,93
2332,101
2333,103
2334,102
2335,107
2336,110
2337,107
2338,104
2339,104
2340,114
2341,120
2342,114
2343,121
2344,113
2345,111
2346,107
2347,100
2348,102
2349,100
2350,95
2351,86
2352,79
2353,78
2354,86
2355,77
2356,71
2357,61
2358,62
2359,56
2360,58
2361,58
2362,64
2363,54
2364,64
2365,57
2366,52
2367,51
2368,48
2369,47
2370,38
2371,32
2372,41
2373,39
2374,35
2375,25
2376,26
2377,33
2378,38
2379,31
2380,37
2381,33
2382,38
2383,45
2384,41
2385,38
2386,48
2387,55
2388,56
2389,50
2390,41
2391,38
2392,43
2393,36
2394,31
2395,37
2396,37
2397,30
2398,21
2399,18
2400,25
2401,23
2402,33
2403,38
2404,34
2405,24
2406,31
2407,27
2408,27
2409,28
2410,38
2411,29
2412,32
2413,24
2414,34
2415,31
2416,29
2417,26
2418,34
2419,41
2420,46
2421,45
2422,52
2423,42
2424,32
2425,23
2426,25
2427,34
2428,38
2429,32
2430,25
2431,19
2432,10
2433,5
2434,-1
2435,-10
2436,-10
2437,-12
2438,-5
2439,3
2440,11
2441,3
2442,12
2443,13
2444,3
2445,0
2446,-2
2447,-12
2448,-22
2449,-31
2450,-25
2451,-26
2452,-30
2453,-24
2454,-18
2455,-23
2456,-19
2457,-10
2458,-3
2459,0
2460,5
2461,15
2462,21
2463,26
2464,31
2465,32
2466,30
2467,21
2468,23
2469,32
2470,34
2471,31
2472,22
2473,24
2474,22
2475,25
2476,25
2477,18
2478,14
2479,15
2480,16
2481,8
2482,7
2483,10
2484,1
2485,1
2486,-3
2487,-6
2488,4
2489,9
2490,9
2491,15
2492,10
2493,11
2494,10
2495,9
2496,7
2497,3
2498,11
2499,7
2500,8
2501,8
2502,3
2503,-6
2504,-15
2505,-15
2506,-18
2507,-8
2508,-3
2509,-4
2510,-7
2511,-10
2512,-11
2513,-15
2514,-9
2515,-1
2516,-3
2517,-6
2518,3
2519,13
2520,17
2521,10
2522,9
2523,8
2524,9
2525,10
2526,17
2527,12
2528,6
2529,2
2530,6
2531,-4
2532,1
2533,1
2534,7
2535,2
2536,-7
2537,-16
2538,-19
2539,-25
2540,-35
2541,-34
2542,-36
2543,-35
2544,-32
2545,-38
2546,-36
2547,-42
2548,-37
2549,-40
2550,-46
2551,-54
2552,-56
2553,-53
2554,-61
2555,-53
2556,-48
2557,-40
2558,-44
2559,-43
2560,-51
2561,-45
2562,-46
2563,-37
2564,-35
2565,-30
2566,-28
2567,-30
2568,-21
2569,-29
2570,-32
2571,-31
2572,-25
2573,-22
2574,-17
2575,-20
2576,-21
2577,-15
2578,-20
2579,-14
2580,-13
2581,-22
2582,-26
2583,-23
2584,-28
2585,-25
2586,-20
2587,-17
2588,-18
2589,-26
2590,-28
2591,-22
2592,-15
2593,-5
2594,-4
2595,1
2596,5
2597,1
2598,-7
2599,2
2600,11
2601,19
2602,25
2603,26
2604,17
2605,8
2606,8
2607,5
2608,-4
2609,-7
2610,-5
2611,-3
2612,-5
2613,-9
2614,-1
2615,8
2616,6
2617,4
2618,7
2619,11
2620,7
2621,7
2622,8
2623,17
2624,17
2625,23
2626,14
2627,5
2628,-1
2629,-2
2630,-3
2631,3
2632,3
2633,12
2634,16
2635,12
2636,12
2637,12
2638,17
2639,25
2640,19
2641,12
2642,11
2643,10
2644,3
2645,-4
2646,-9
2647,-2
2648,4
2649,9
2650,5
2651,7
2652,4
2653,-6
2654,-9
2655,-17
2656,-12
2657,-15
2658,-13
2659,-11
2660,-2
2661,7
2662,14
2663,16
2664,20
2665,25
2666,18
2667,14
2668,22
2669,13
2670,6
2671,12
2672,12
2673,15
2674,10
2675,18
2676,22
2677,23
2678,23
2679,28
2680,35
2681,31
2682,37
2683,30
2684,31
2685,39
2686,32
2687,35
2688,27
2689,22
2690,14
2691,9
2692,11
2693,5
2694,0
2695,10
2696,15
2697,13
2698,21
2699,28
2700,18
2701,23
2702,31
2703,35
2704,40
2705,35
2706,33
2707,42
2708,45
2709,48
2710,41
2711,45
2712,38
2713,40
2714,44
2715,40
2716,42
2717,32
2718,36
2719,42
2720,33
2721,24
2722,17
2723,26
2724,31
2725,28
2726,31
2727,41
2728,50
2729,44
2730,40
2731,41
2732,42
2733,51
2734,52
2735,60
2736,55
2737,55
2738,61
2739,60
2740,56
2741,63
2742,66
2743,73
2744,76
2745,82
2746,72
2747,77
2748,86
2749,82
2750,91
2751,83
2752,74
2753,70
2754,79
2755,88
2756,84
2757,87
2758,86
2759,79
2760,79
2761,86
2762,92
2763,98
2764,97
2765,105
2766,96
2767,102
2768,110
2769,110
2770,117
2771,125
2772,126
2773,133
2774,136
2775,140
2776,135
2777,142
2778,150
2779,155
2780,165
2781,166
2782,166
2783,157
2784,149
2785,156
2786,150
2787,151
2788,152
2789,159
2790,155
2791,158
2792,157
2793,167
2794,173
2795,174
2796,171
2797,170
2798,161
2799,162
2800,166
2801,168
2802,158
2803,148
2804,147
2805,139
2806,139
2807,130
2808,134
2809,136
2810,144
2811,148
2812,149
2813,141
2814,138
2815,148
2816,139
2817,134
2818,133
2819,124
2820,128
2821,134
2822,131
2823,135
2824,141
2825,137
2826,131
2827,128
2828,123
2829,126
2830,128
2831,137
2832,137
2833,146
2834,154
2835,154
2836,157
2837,165
2838,165
2839,169
2840,161
2841,160
2842,165
2843,167
2844,162
2845,154
2846,155
2847,158
2848,161
2849,169
2850,174
2851,166
2852,173
2853,172
2854,180
2855,173
2856,173
2857,166
2858,163
2859,160
2860,155
2861,152
2862,151
2863,159
2864,156
2865,163
2866,159
2867,152
2868,155
2869,159
2870,168
2871,161
2872,154
2873,162
2874,164
2875,160
2876,162
2877,155
2878,153
2879,148
2880,155
2881,160
2882,168
2883,166
2884,162
2885,164
2886,158
2887,162
2888,160
2889,164
2890,169
2891,169
2892,177
2893,169
2894,174
2895,166
2896,175
2897,180
2898,190
2899,189
2900,180
2901,177
2902,171
2903,165
2904,169
2905,169
2906,161
2907,152
2908,153
2909,162
2910,161
2911,166
2912,170
2913,164
2914,156
2915,155
2916,157
2917,147
2918,156
2919,157
2920,166
2921,166
2922,159
2923,156
2924,159
2925,154
2926,156
2927,153
2928,151
2929,152
2930,151
2931,159
2932,164
2933,174
2934,178
2935,187
2936,182
2937,185
2938,176
2939,184
2940,188
2941,180
2942,173
2943,163
2944,169
2945,167
2946,166
2947,169
2948,166
2949,165
2950,174
2951,179
2952,180
2953,186
2954,195
2955,191
2956,200
2957,192
2958,196
2959,205
2960,208
2961,208
2962,213
2963,208
2964,217
2965,223
2966,220
2967,215
2968,221
2969,225
2970,232
2971,224
2972,221
2973,211
2974,218
2975,227
2976,231
2977,236
2978,236
2979,234
2980,225
2981,232
2982,234
2983,233
2984,239
2985,235
2986,234
2987,244
2988,244
2989,245
2990,237
2991,227
2992,229
2993,219
2994,218
2995,221
2996,217
2997,226
2998,219
2999,222
3000,213
3001,209
3002,202
3003,202
3004,211
3005,217
3006,216
3007,211
3008,220
3009,212
3010,210
3011,210
3012,210
3013,219
3014,222
3015,224
3016,217
3017,219
3018,216
3019,226
3020,234
3021,237
3022,235
3023,244
3024,248
3025,252
3026,261
3027,263
3028,269
3029,274
3030,273
3031,267
3032,269
3033,271
3034,268
3035,277
3036,285
3037,276
3038,278
3039,268
3040,269
3041,270
3042,269
3043,272
3044,265
3045,264
3046,270
3047,274
3048,283
3049,284
3050,277
3051,273
3052,269
3053,274
3054,267
3055,266
3056,260
3057,264
3058,271
3059,263
3060,257
3061,250
3062,254
3063,246
3064,247
3065,239
3066,239
3067,230
3068,223
3069,223
3070,231
3071,239
3072,245
3073,247
3074,251
3075,242
3076,239
3077,238
3078,244
3079,253
3080,262
3081,258
3082,249
3083,259
3084,254
3085,256
3086,246
3087,243
3088,243
3089,236
3090,241
3091,232
3092,223
3093,226
3094,223
3095,220
3096,216
3097,221
3098,217
3099,210
3100,202
3101,206
3102,200
3103,200
3104,207
3105,215
3106,214
3107,222
3108,224
3109,217
3110,208
3111,203
3112,194
3113,187
3114,182
3115,188
3116,190
3117,197
3118,190
3119,190
3120,194
3121,191
3122,192
3123,188
3124,187
3125,197
3126,193
3127,197
3128,201
3129,193
3130,187
3131,194
3132,189
3133,187
3134,188
3135,183
3136,178
3137,185
3138,191
3139,190
3140,193
3141,192
3142,196
3143,200
3144,194
3145,189
3146,185
3147,194
3148,201
3149,210
3150,203
3151,195
3152,197
3153,195
3154,204
3155,208
3156,209
3157,208
3158,218
3159,228
3160,225
3161,235
3162,236
3163,229
3164,230
3165,234
3166,236
3167,227
3168,225
3169,226
3170,229
3171,229
3172,234
3173,233
3174,231
3175,239
3176,237
3177,228
3178,229
3179,233
3180,236
3181,233
3182,231
3183,231
3184,223
3185,230
3186,227
3187,233
3188,232
3189,234
3190,238
3191,247
3192,252
3193,259
3194,261
3195,255
3196,263
